PG%,SG%,SF%,PF%,C%,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Height,Weight,YearsPro,Season
0.0,0.0,5.0,83.0,12.0,22,64,1,23.2,3.5,8.0,0.44,0.0,0.0,0.0,3.5,7.9,0.44299999999999995,0.44,0.6,0.9,0.7020000000000001,1.8,2.7,4.5,0.8,0.4,0.6,0.8,1.8,7.7,11.5,0.457,0.006,0.11199999999999999,8.7,13.7,11.2,1.0,1.8,8.4,17.9,0.5,1.1,1.6,0.052000000000000005,-2.0,-0.9,-2.9,-0.3,205.74,106.59412,2,2012
22.0,78.0,0.0,0.0,0.0,22,42,18,24.5,4.6,11.9,0.384,0.8,3.0,0.258,3.8,8.9,0.42700000000000005,0.41700000000000004,1.7,2.0,0.8690000000000001,0.7,1.8,2.5,2.8,0.9,0.1,2.0,1.5,11.7,11.8,0.456,0.256,0.168,3.4,8.6,5.9,2.0,0.2,13.4,27.0,-1.0,0.5,-0.6,-0.026000000000000002,-1.5,-2.3,-3.8,-0.5,193.04,88.45044,1,2011
0.0,47.0,53.0,0.0,0.0,36,7,1,7.1,0.4,1.7,0.25,0.1,0.6,0.25,0.3,1.1,0.25,0.292,0.7,1.0,0.7140000000000001,0.1,0.9,1.0,0.4,0.0,0.3,0.3,0.4,1.7,6.0,0.39799999999999996,0.33299999999999996,0.583,2.5,13.4,8.3,0.0,3.1,11.7,16.0,-0.1,0.1,0.0,0.005,-4.5,-1.7,-6.2,-0.1,198.12,98.883056,16,2011
0.0,0.0,0.0,72.0,28.0,24,81,0,26.6,5.1,10.4,0.486,0.4,1.3,0.315,4.7,9.1,0.512,0.507,3.2,4.0,0.792,1.7,4.3,6.0,1.8,0.8,0.6,1.8,2.9,13.8,18.4,0.564,0.128,0.387,7.3,18.0,12.6,1.6,1.8,12.9,23.2,4.0,2.4,6.4,0.14300000000000002,0.8,0.2,1.0,1.6,208.28,111.13004,3,2014
0.0,0.0,0.0,0.0,100.0,26,54,54,38.3,7.7,13.4,0.573,0.0,0.1,0.0,7.7,13.3,0.579,0.573,5.2,10.6,0.491,3.7,10.8,14.5,1.9,1.5,2.1,3.2,2.9,20.6,24.2,0.569,0.01,0.7879999999999999,11.0,33.1,21.9,2.1,4.4,15.2,26.1,3.3,4.4,7.7,0.179,2.2,2.0,4.3,3.3,210.82,120.20188,8,2012
98.0,2.0,0.0,0.0,0.0,21,10,0,5.9,0.6,2.2,0.273,0.1,0.6,0.16699999999999998,0.5,1.6,0.313,0.295,0.7,1.1,0.636,0.0,0.5,0.5,0.4,0.2,0.0,0.7,0.7,2.0,0.1,0.373,0.273,0.5,0.0,10.2,5.0,1.8,0.0,20.7,26.4,-0.3,0.1,-0.2,-0.14300000000000002,-10.1,-2.3,-12.4,-0.2,187.96,83.007336,2,2013
0.0,0.0,0.0,0.0,100.0,28,61,61,30.8,4.8,9.3,0.521,0.0,0.0,0.0,4.8,9.2,0.524,0.521,1.5,2.3,0.652,2.1,6.4,8.5,1.2,0.7,1.6,1.6,2.1,11.1,15.4,0.5429999999999999,0.005,0.244,7.6,24.0,15.6,1.1,3.9,13.6,17.2,1.3,2.1,3.4,0.086,-0.8,0.3,-0.5,0.7,210.82,108.86208,8,2013
5.0,81.0,15.0,0.0,0.0,23,80,23,27.6,4.7,11.8,0.396,0.9,3.1,0.297,3.8,8.8,0.431,0.435,1.5,2.2,0.68,0.5,1.9,2.4,2.0,1.1,0.3,1.4,1.9,11.8,10.9,0.46,0.26,0.182,2.1,7.4,4.8,2.1,0.8,10.0,22.5,-0.6,1.7,1.1,0.025,-2.5,-0.8,-3.3,-0.7,193.04,102.0582,3,2015
91.0,9.0,0.0,0.0,0.0,20,33,1,12.5,1.6,4.4,0.361,0.4,1.3,0.27899999999999997,1.2,3.1,0.396,0.40299999999999997,0.2,0.2,0.7140000000000001,0.2,0.8,1.1,2.2,0.5,0.2,1.3,1.1,3.7,7.3,0.41100000000000003,0.299,0.049,1.9,7.7,4.8,2.2,1.0,22.2,20.6,-0.8,0.5,-0.3,-0.04,-4.1,-0.2,-4.3,-0.2,190.5,79.3786,1,2015
0.0,0.0,0.0,92.0,8.0,33,82,2,19.7,1.8,4.5,0.39899999999999997,0.2,1.1,0.2,1.6,3.4,0.46399999999999997,0.423,0.2,0.5,0.47600000000000003,1.4,4.4,5.9,1.7,0.8,0.7,1.0,2.6,4.0,10.9,0.429,0.24600000000000002,0.115,8.8,26.3,17.7,2.2,3.0,18.3,13.3,-0.3,3.0,2.7,0.081,-2.8,2.1,-0.7,0.6,208.28,104.32616,14,2013
0.0,0.0,0.0,81.0,19.0,22,39,1,9.7,1.5,2.3,0.644,0.0,0.0,0.0,1.5,2.3,0.652,0.644,0.6,1.2,0.522,0.6,1.0,1.7,0.4,0.3,0.3,0.4,1.2,3.6,14.6,0.635,0.011000000000000001,0.511,7.2,11.7,9.5,1.4,2.4,13.4,14.5,0.7,0.2,0.9,0.11800000000000001,-0.5,-0.1,-0.6,0.1,203.2,108.86208,1,2016
0.0,0.0,0.0,0.0,100.0,37,23,0,5.6,0.6,1.3,0.433,0.0,0.0,0.0,0.6,1.3,0.433,0.433,0.0,0.1,0.33299999999999996,0.5,1.2,1.7,0.1,0.2,0.2,0.3,0.7,1.2,8.7,0.431,0.0,0.1,9.6,22.3,16.1,1.6,2.8,18.3,13.4,-0.1,0.2,0.1,0.04,-4.9,0.4,-4.5,-0.1,208.28,113.398,17,2015
93.0,8.0,0.0,0.0,0.0,39,39,4,11.8,1.5,2.7,0.557,0.1,0.2,0.25,1.5,2.5,0.5820000000000001,0.5660000000000001,0.6,0.8,0.75,0.3,1.0,1.3,2.2,0.4,0.0,0.9,1.2,3.7,13.4,0.6,0.075,0.302,3.1,9.5,6.4,1.8,0.0,23.6,15.4,0.6,0.4,1.0,0.1,-1.4,-0.5,-1.9,0.0,190.5,90.7184,17,2016
0.0,0.0,0.0,61.0,39.0,36,77,77,29.6,6.3,13.8,0.45899999999999996,1.4,3.6,0.38,5.0,10.2,0.486,0.508,3.3,3.8,0.882,0.6,5.4,5.9,1.9,0.5,0.4,1.1,2.1,17.3,19.2,0.56,0.258,0.272,2.1,19.9,11.0,0.9,1.2,6.5,24.9,5.2,2.0,7.2,0.152,2.7,-0.5,2.2,2.4,213.36,111.13004,17,2015
1.0,62.0,35.0,2.0,0.0,21,76,76,32.1,4.7,10.1,0.469,1.4,3.9,0.354,3.3,6.2,0.5429999999999999,0.5379999999999999,1.4,1.8,0.82,0.7,2.2,2.9,1.9,1.3,0.2,1.3,1.9,12.3,12.7,0.5660000000000001,0.38799999999999996,0.174,2.4,7.7,5.0,2.0,0.6,10.6,16.5,2.8,1.2,4.0,0.079,-0.6,-0.2,-0.9,0.7,193.04,95.25431999999999,2,2016
0.0,0.0,0.0,32.0,68.0,28,82,17,21.1,3.2,5.4,0.593,0.0,0.1,0.2,3.2,5.3,0.602,0.595,1.4,2.4,0.561,2.0,4.4,6.4,3.0,0.8,0.9,1.5,3.1,7.8,17.8,0.602,0.023,0.44799999999999995,10.3,22.5,16.4,1.9,3.9,19.2,16.2,2.9,2.9,5.8,0.16,-0.5,2.6,2.1,1.8,210.82,106.59412,6,2019
0.0,0.0,80.0,20.0,0.0,22,78,16,17.3,1.8,4.7,0.384,0.8,2.5,0.32799999999999996,1.0,2.2,0.446,0.47,0.6,0.9,0.644,0.4,1.9,2.4,1.2,0.8,0.2,0.6,1.6,5.0,10.2,0.491,0.523,0.19899999999999998,2.9,12.3,7.7,2.4,1.0,10.9,15.1,0.2,1.3,1.5,0.055,-1.9,0.9,-1.0,0.3,198.12,106.59412,1,2013
92.0,8.0,0.0,0.0,0.0,38,81,0,15.5,1.8,3.6,0.5,0.1,0.4,0.20600000000000002,1.7,3.2,0.539,0.512,0.7,1.0,0.753,0.5,1.4,1.9,3.5,0.4,0.1,1.3,1.3,4.4,13.3,0.5479999999999999,0.11699999999999999,0.266,3.4,10.2,6.9,1.3,0.4,24.3,15.3,1.4,0.8,2.2,0.084,-1.1,-1.0,-2.1,0.0,187.96,90.7184,16,2015
0.0,30.0,64.0,6.0,0.0,20,81,81,35.1,7.3,16.0,0.45899999999999996,0.7,2.3,0.3,6.6,13.6,0.486,0.48100000000000004,5.3,7.0,0.7609999999999999,1.3,2.3,3.6,2.0,1.0,0.6,2.2,2.0,20.7,16.5,0.5429999999999999,0.147,0.43700000000000006,4.3,7.5,5.9,1.4,1.3,10.6,27.2,3.4,0.7,4.1,0.069,0.9,-2.2,-1.3,0.5,203.2,90.264808,2,2016
0.0,0.0,94.0,6.0,0.0,34,76,74,29.9,3.6,8.2,0.444,1.8,4.9,0.36200000000000004,1.9,3.3,0.569,0.5529999999999999,1.0,1.3,0.779,0.7,3.3,4.0,1.5,0.9,0.7,1.1,3.2,10.1,11.3,0.574,0.603,0.152,2.6,12.2,7.5,1.5,1.8,11.6,14.9,2.2,2.1,4.3,0.091,-0.5,0.2,-0.3,1.0,200.66,102.511792,13,2015
0.0,0.0,0.0,96.0,4.0,32,29,0,9.2,0.5,1.2,0.389,0.1,0.3,0.33299999999999996,0.4,0.9,0.40700000000000003,0.431,0.6,0.6,0.9440000000000001,0.2,0.8,1.0,0.8,0.3,0.1,0.2,1.9,1.7,6.9,0.546,0.25,0.5,2.9,9.4,6.1,1.7,0.8,13.7,8.3,0.3,0.1,0.4,0.071,-5.3,0.9,-4.4,-0.2,203.2,108.86208,10,2010
25.0,75.0,0.0,0.0,0.0,37,19,7,16.3,1.3,4.2,0.304,0.7,2.5,0.292,0.5,1.6,0.32299999999999995,0.392,0.5,0.6,0.833,0.2,1.3,1.5,2.2,0.4,0.1,1.3,1.3,3.8,5.3,0.42700000000000005,0.608,0.152,1.3,8.9,4.9,1.3,0.3,22.9,15.1,-0.3,0.1,-0.3,-0.042,-4.2,-1.6,-5.8,-0.3,190.5,95.25431999999999,17,2014
65.0,34.0,1.0,0.0,0.0,36,80,80,36.0,3.6,8.4,0.423,2.2,5.2,0.425,1.4,3.2,0.42,0.5539999999999999,1.0,1.2,0.8079999999999999,0.6,5.0,5.6,9.1,1.8,0.4,2.4,1.8,10.3,17.2,0.5770000000000001,0.617,0.14800000000000002,1.9,15.6,8.9,2.6,0.9,21.4,14.5,4.8,4.0,8.9,0.14800000000000002,2.5,1.7,4.2,4.5,193.04,95.25431999999999,16,2010
0.0,0.0,0.0,46.0,54.0,30,31,0,17.9,2.1,3.6,0.586,0.0,0.0,0.0,2.1,3.6,0.586,0.586,1.4,2.4,0.573,1.5,3.3,4.8,0.6,1.1,0.8,1.1,2.9,5.6,14.1,0.601,0.0,0.6759999999999999,9.6,20.8,15.2,2.9,3.6,19.1,14.0,0.5,0.9,1.4,0.12300000000000001,-3.0,1.6,-1.4,0.1,210.82,118.841104,12,2017
3.0,97.0,0.0,0.0,0.0,31,72,60,16.5,2.5,5.4,0.461,1.0,2.3,0.428,1.5,3.1,0.486,0.5529999999999999,0.3,0.4,0.7190000000000001,0.2,1.1,1.3,0.8,0.4,0.2,0.4,1.3,6.3,11.8,0.562,0.43,0.083,1.7,7.9,4.9,1.3,0.8,7.2,16.6,1.7,0.9,2.5,0.10300000000000001,-0.2,-0.7,-0.8,0.3,190.5,91.171992,10,2013
0.0,0.0,0.0,2.0,98.0,37,73,0,13.7,3.0,5.2,0.5710000000000001,0.0,0.1,0.375,2.9,5.1,0.5760000000000001,0.575,0.8,1.1,0.759,0.9,2.4,3.3,1.9,0.6,1.0,1.1,1.6,6.8,20.9,0.6,0.021,0.209,7.7,18.2,13.3,2.3,5.9,16.2,21.7,1.8,1.7,3.5,0.168,0.7,2.5,3.1,1.3,205.74,113.398,15,2018
0.0,0.0,1.0,98.0,1.0,22,63,2,11.2,1.7,3.4,0.495,0.0,0.0,0.0,1.7,3.4,0.5,0.495,0.5,0.8,0.6459999999999999,0.9,1.7,2.5,0.2,0.4,0.3,0.2,1.5,3.9,14.3,0.517,0.009000000000000001,0.22399999999999998,9.4,18.7,14.0,1.9,2.5,6.0,16.8,0.9,1.0,1.9,0.129,-2.0,0.2,-1.8,0.0,203.2,104.32616,1,2010
0.0,0.0,0.0,10.0,90.0,23,64,13,22.2,3.9,8.3,0.475,1.0,2.7,0.349,3.0,5.5,0.5379999999999999,0.5329999999999999,1.5,2.1,0.684,1.4,3.3,4.7,1.7,1.0,0.6,1.5,3.3,10.3,15.9,0.5579999999999999,0.331,0.258,7.0,16.5,11.7,2.3,2.1,14.3,21.1,1.5,2.1,3.6,0.12,-0.5,0.9,0.4,0.8,213.36,107.954896,2,2015
0.0,0.0,0.0,92.0,8.0,29,82,43,23.5,4.2,8.3,0.504,0.1,0.4,0.281,4.1,7.9,0.515,0.51,2.1,2.6,0.79,1.7,3.2,4.9,1.3,0.5,0.4,1.0,1.7,10.6,16.3,0.557,0.047,0.313,7.8,14.9,11.3,1.1,1.3,9.6,19.5,3.4,1.9,5.3,0.132,0.5,-0.5,0.0,1.0,203.2,113.398,10,2015
100.0,0.0,0.0,0.0,0.0,34,75,39,27.3,3.6,8.1,0.444,1.4,3.6,0.38799999999999996,2.2,4.4,0.489,0.531,0.6,0.8,0.7140000000000001,0.4,2.2,2.6,5.1,0.7,0.1,1.7,2.6,9.2,11.5,0.544,0.452,0.10400000000000001,1.5,8.8,5.2,1.3,0.3,16.8,15.8,2.3,0.5,2.8,0.066,-0.8,-1.2,-2.0,0.0,182.88,86.18248,13,2017
0.0,0.0,0.0,0.0,100.0,20,75,71,30.8,4.0,8.7,0.462,0.0,0.0,0.0,4.0,8.7,0.462,0.462,1.9,3.1,0.609,2.5,5.7,8.1,1.7,1.8,1.9,1.9,2.8,9.9,15.0,0.493,0.0,0.35200000000000004,8.3,21.0,14.3,2.9,5.0,16.2,17.0,-0.2,4.2,4.0,0.083,-2.6,2.3,-0.3,1.0,210.82,103.418976,2,2015
0.0,30.0,70.0,1.0,0.0,24,64,33,20.3,2.0,5.3,0.37200000000000005,0.9,2.4,0.361,1.1,2.9,0.38,0.45399999999999996,0.5,0.5,0.909,0.3,2.8,3.1,1.0,0.3,0.3,0.8,1.6,5.3,6.4,0.478,0.457,0.09699999999999999,1.6,14.3,8.1,0.6,1.0,12.8,13.7,-0.5,1.0,0.4,0.016,-3.5,-0.5,-4.0,-0.6,200.66,90.7184,3,2016
0.0,0.0,0.0,0.0,100.0,28,30,0,4.9,0.4,0.8,0.478,0.0,0.0,0.0,0.4,0.7,0.5,0.478,0.2,0.4,0.545,0.5,0.9,1.4,0.1,0.1,0.3,0.3,0.8,0.9,8.5,0.503,0.043,0.478,12.0,21.2,16.6,1.1,4.5,26.4,11.8,0.0,0.2,0.1,0.04,-5.0,0.1,-4.9,-0.1,208.28,108.86208,2,2014
58.0,42.0,0.0,0.0,0.0,24,80,4,22.1,3.3,7.8,0.419,0.9,2.5,0.353,2.4,5.3,0.45,0.47600000000000003,1.3,1.5,0.836,0.3,1.9,2.2,3.3,0.7,0.2,1.5,2.1,8.7,13.5,0.514,0.324,0.196,1.4,10.5,5.9,1.8,0.8,15.1,20.8,1.5,2.5,4.0,0.10800000000000001,-0.6,0.7,0.1,1.0,190.5,90.7184,5,2013
0.0,66.0,31.0,3.0,0.0,26,75,59,27.4,2.5,5.7,0.435,1.4,3.6,0.40299999999999997,1.0,2.1,0.49,0.562,0.5,0.6,0.792,0.1,1.8,1.9,1.3,0.6,0.4,0.5,1.5,6.9,8.5,0.578,0.631,0.113,0.5,7.5,4.0,1.1,1.2,7.5,10.6,1.6,0.7,2.4,0.055999999999999994,-1.5,-0.8,-2.3,-0.1,200.66,100.243832,5,2018
0.0,0.0,0.0,6.0,94.0,38,10,1,7.4,1.1,3.3,0.33299999999999996,0.0,1.2,0.0,1.1,2.1,0.524,0.33299999999999996,0.3,0.4,0.75,0.3,2.4,2.7,0.2,0.0,0.0,0.3,0.9,2.5,3.6,0.36,0.364,0.121,4.3,34.5,19.4,0.0,0.0,7.9,21.9,-0.2,0.1,-0.1,-0.075,-8.4,-2.4,-10.9,-0.2,203.2,106.59412,15,2019
0.0,0.0,0.0,23.0,77.0,24,32,0,9.9,1.2,2.6,0.46299999999999997,0.4,1.0,0.387,0.8,1.6,0.51,0.537,0.2,0.2,0.7140000000000001,0.9,1.4,2.4,0.5,0.2,0.5,0.3,1.4,2.9,13.4,0.547,0.37799999999999995,0.085,9.8,16.7,13.1,1.0,3.8,10.5,12.8,0.5,0.2,0.7,0.10800000000000001,-0.8,0.1,-0.7,0.1,208.28,124.7378,3,2014
0.0,0.0,88.0,12.0,0.0,20,81,14,17.9,2.0,5.0,0.39399999999999996,0.6,1.8,0.315,1.4,3.2,0.43700000000000006,0.45,1.1,1.5,0.773,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5,5.6,9.6,0.499,0.35200000000000004,0.293,6.1,15.4,10.8,2.1,1.3,18.3,17.3,-0.8,1.4,0.7,0.022000000000000002,-2.7,-0.1,-2.8,-0.3,205.74,97.52228,1,2011
0.0,0.0,0.0,55.0,45.0,21,14,3,10.6,1.8,3.4,0.532,0.0,0.2,0.0,1.8,3.1,0.568,0.532,0.3,0.9,0.33299999999999996,1.1,2.4,3.4,0.4,0.6,0.6,0.6,1.6,3.9,14.6,0.516,0.064,0.255,11.1,25.1,18.0,2.9,4.5,14.7,17.8,0.0,0.2,0.2,0.051,-4.3,-0.8,-5.1,-0.1,208.28,97.52228,1,2019
99.0,1.0,0.0,0.0,0.0,26,55,14,15.1,2.6,6.7,0.39,0.3,1.1,0.3,2.3,5.6,0.40700000000000003,0.414,0.6,1.0,0.596,0.3,1.5,1.8,3.3,0.7,0.1,1.4,0.9,6.1,12.3,0.431,0.163,0.155,1.9,11.4,6.5,2.2,0.6,16.6,24.6,-0.9,0.8,-0.1,-0.006,-1.6,-0.9,-2.5,-0.1,182.88,79.3786,5,2015
0.0,0.0,0.0,57.0,43.0,28,78,0,18.9,2.2,3.7,0.5820000000000001,0.0,0.0,0.0,2.2,3.7,0.584,0.5820000000000001,0.9,1.4,0.667,2.3,5.0,7.4,0.5,0.4,0.7,0.8,2.4,5.3,15.5,0.607,0.003,0.38,13.7,28.8,21.3,1.1,2.9,16.2,12.1,2.5,2.5,5.0,0.16399999999999998,-1.2,0.6,-0.6,0.5,208.28,111.13004,8,2018
100.0,0.0,0.0,0.0,0.0,22,2,0,4.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,19.3,0.5,0.0,0.0,0.0,23.9,12.3,11.1,0.0,0.0,9.8,0.0,0.0,0.1,0.313,-8.7,13.4,4.8,0.0,185.42,88.45044,2,2014
0.0,0.0,0.0,0.0,100.0,20,42,3,8.6,0.8,1.9,0.423,0.0,0.0,0.0,0.8,1.9,0.423,0.423,0.5,0.7,0.645,0.9,1.4,2.4,0.1,0.1,0.4,0.6,1.6,2.0,7.3,0.469,0.0,0.397,12.1,18.6,15.3,0.6,3.8,22.1,14.3,-0.2,0.4,0.2,0.024,-5.9,-0.7,-6.6,-0.4,215.9,115.66596,1,2014
0.0,5.0,92.0,3.0,0.0,31,63,63,33.1,5.3,12.7,0.42100000000000004,0.6,1.7,0.35600000000000004,4.7,11.0,0.431,0.444,1.4,1.8,0.774,1.1,3.3,4.5,2.4,0.4,0.5,1.2,1.2,12.7,12.8,0.47,0.13,0.14400000000000002,4.0,12.4,8.0,0.7,1.2,8.0,20.4,1.2,0.9,2.1,0.048,0.0,-1.5,-1.5,0.3,205.74,97.52228,10,2012
0.0,0.0,87.0,13.0,0.0,22,66,65,29.1,5.1,9.8,0.522,1.0,2.8,0.379,4.1,7.0,0.579,0.5760000000000001,1.5,1.9,0.802,1.2,5.1,6.2,2.0,1.7,0.8,1.2,1.9,12.8,19.4,0.602,0.282,0.195,4.6,18.9,12.1,3.0,1.9,10.3,18.3,3.8,3.9,7.7,0.193,2.1,3.0,5.1,3.5,200.66,104.32616,3,2014
0.0,0.0,0.0,79.0,21.0,34,66,2,16.7,1.6,3.8,0.419,0.2,0.9,0.267,1.4,2.9,0.466,0.451,0.7,1.0,0.6920000000000001,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1,11.2,0.485,0.237,0.257,8.9,15.3,12.2,1.6,1.8,13.8,12.8,1.0,1.2,2.2,0.09699999999999999,-1.9,0.9,-1.0,0.3,208.28,115.66596,12,2015
68.0,32.0,0.0,0.0,0.0,33,9,0,12.7,0.6,2.4,0.22699999999999998,0.1,0.8,0.14300000000000002,0.4,1.7,0.267,0.25,0.1,0.2,0.5,0.1,0.4,0.6,0.8,0.2,0.0,1.3,1.1,1.3,-4.8,0.262,0.318,0.091,1.0,4.1,2.5,0.9,0.0,34.4,14.3,-0.5,0.0,-0.5,-0.193,-11.0,-0.9,-11.9,-0.3,195.58,83.91452,14,2012
0.0,0.0,0.0,1.0,99.0,25,78,1,14.0,1.5,3.2,0.488,0.0,0.1,0.0,1.5,3.1,0.496,0.488,1.2,1.8,0.65,1.5,2.3,3.8,0.5,0.5,0.4,0.7,2.4,4.3,13.1,0.539,0.016,0.581,12.4,19.0,15.7,1.8,2.2,15.8,15.5,1.2,1.5,2.7,0.121,-2.7,0.2,-2.5,-0.1,210.82,124.7378,7,2010
77.0,23.0,0.0,0.0,0.0,32,71,7,15.9,2.4,4.8,0.501,0.0,0.1,0.0,2.4,4.8,0.509,0.501,0.7,0.9,0.82,0.5,1.4,1.8,2.0,0.5,0.3,0.8,1.6,5.5,11.6,0.5329999999999999,0.015,0.17800000000000002,3.4,9.2,6.5,1.5,1.5,13.6,16.6,0.9,0.9,1.8,0.077,-2.8,-0.4,-3.1,-0.3,200.66,87.089664,14,2018
0.0,0.0,24.0,74.0,2.0,28,56,6,16.7,3.9,7.3,0.532,0.3,0.8,0.419,3.5,6.5,0.545,0.5539999999999999,1.4,1.9,0.743,0.7,2.7,3.4,0.9,0.5,0.5,1.2,1.6,9.4,17.8,0.584,0.106,0.259,5.0,18.9,12.0,1.5,2.5,12.7,25.3,0.8,1.0,1.8,0.092,0.0,-0.8,-0.8,0.3,208.28,106.59412,9,2017
100.0,0.0,0.0,0.0,0.0,28,14,0,14.6,1.9,5.1,0.375,0.6,2.4,0.273,1.3,2.8,0.462,0.43799999999999994,0.7,0.7,1.0,0.4,1.9,2.2,3.1,0.4,0.3,1.3,0.8,5.2,12.7,0.478,0.45799999999999996,0.139,2.9,14.8,8.9,1.5,1.7,19.1,20.8,0.0,0.1,0.1,0.026000000000000002,-1.2,-2.2,-3.4,-0.1,185.42,77.11064,9,2018
0.0,1.0,99.0,0.0,0.0,25,29,13,14.8,1.6,3.9,0.395,0.4,1.2,0.306,1.2,2.7,0.436,0.44299999999999995,0.9,1.4,0.634,0.5,1.3,1.8,0.8,0.4,0.0,0.7,1.2,4.4,8.2,0.48100000000000004,0.316,0.36,3.5,10.3,6.8,1.4,0.2,12.6,16.0,-0.1,0.4,0.3,0.034,-4.2,-0.6,-4.9,-0.3,200.66,102.0582,3,2015
0.0,0.0,77.0,23.0,0.0,29,64,62,31.2,4.0,8.5,0.467,0.6,1.5,0.36700000000000005,3.4,6.9,0.489,0.5,3.3,4.2,0.77,1.6,3.5,5.1,3.0,1.3,1.2,1.8,1.8,11.7,16.6,0.5670000000000001,0.18100000000000002,0.498,6.0,13.8,9.9,2.1,3.0,15.0,17.8,2.9,1.7,4.5,0.109,1.7,0.5,2.2,2.1,205.74,106.59412,12,2011
0.0,0.0,10.0,90.0,0.0,32,10,0,4.4,0.8,1.8,0.444,0.7,1.5,0.467,0.1,0.3,0.33299999999999996,0.639,0.1,0.1,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.1,0.3,2.4,14.4,0.6509999999999999,0.833,0.055999999999999994,0.0,12.0,6.2,0.0,0.0,5.1,19.2,0.1,0.0,0.1,0.121,3.5,-2.4,1.2,0.0,208.28,102.0582,10,2016
36.0,62.0,1.0,0.0,0.0,35,79,24,26.9,3.6,8.2,0.434,1.6,4.2,0.37200000000000005,2.0,4.0,0.498,0.529,1.4,1.7,0.87,0.2,1.8,2.0,2.5,0.8,0.1,1.3,1.4,10.1,12.8,0.5660000000000001,0.511,0.20199999999999999,1.1,7.6,4.4,1.6,0.4,12.6,18.0,2.1,1.9,4.0,0.091,0.0,-0.2,-0.2,1.0,187.96,81.64656,14,2013
0.0,8.0,77.0,15.0,0.0,27,73,73,34.7,7.4,16.2,0.455,0.9,2.7,0.33,6.5,13.5,0.48100000000000004,0.483,4.4,5.3,0.8220000000000001,1.5,4.4,6.0,2.9,1.3,0.8,3.1,2.3,20.0,18.3,0.54,0.16699999999999998,0.32799999999999996,5.0,14.8,9.8,1.9,1.8,14.2,27.6,2.3,2.5,4.8,0.091,1.8,0.0,1.7,2.4,203.2,104.32616,8,2014
0.0,79.0,21.0,0.0,0.0,24,80,69,24.5,3.8,8.6,0.43700000000000006,1.7,4.1,0.414,2.1,4.6,0.45799999999999996,0.534,1.2,1.6,0.784,0.2,1.7,1.9,1.2,0.5,0.1,1.0,1.8,10.5,12.1,0.56,0.469,0.18100000000000002,1.1,8.4,4.7,1.1,0.3,9.4,20.0,1.9,1.5,3.4,0.084,0.2,-0.8,-0.6,0.7,195.58,90.7184,4,2011
0.0,0.0,0.0,15.0,86.0,25,82,25,18.2,2.2,4.3,0.52,0.0,0.0,0.0,2.2,4.3,0.521,0.52,1.2,1.9,0.65,1.8,4.0,5.7,0.8,0.3,1.2,1.0,1.9,5.7,14.1,0.556,0.003,0.446,10.5,24.0,17.2,0.7,5.1,16.6,14.9,1.1,1.8,2.9,0.094,-2.6,0.2,-2.4,-0.2,205.74,115.66596,7,2018
77.0,23.0,0.0,0.0,0.0,21,28,9,13.9,1.8,3.9,0.46399999999999997,0.2,0.8,0.28600000000000003,1.6,3.2,0.506,0.491,0.6,0.8,0.857,0.4,1.4,1.9,1.9,0.5,0.1,0.8,0.9,4.5,13.5,0.528,0.191,0.191,3.8,11.3,7.7,2.0,0.7,15.0,16.6,0.4,0.5,0.9,0.113,-1.2,0.8,-0.4,0.2,190.5,83.91452,2,2013
18.0,80.0,2.0,0.0,0.0,29,33,1,17.4,2.5,6.4,0.4,0.8,2.4,0.35,1.7,3.9,0.431,0.467,0.7,0.8,0.852,0.7,1.6,2.3,1.2,0.6,0.1,0.8,1.5,6.6,10.4,0.494,0.381,0.129,4.3,10.5,7.5,1.6,0.4,10.1,18.7,0.1,0.4,0.5,0.042,-1.7,-0.7,-2.4,-0.1,193.04,92.98636,8,2017
0.0,1.0,91.0,8.0,0.0,24,65,17,22.2,3.3,6.3,0.518,0.1,0.4,0.25,3.2,5.9,0.535,0.526,1.4,2.2,0.667,1.5,2.2,3.6,1.0,0.7,0.2,0.8,1.5,8.1,14.7,0.556,0.059000000000000004,0.345,7.3,11.6,9.4,1.8,0.6,10.5,16.8,2.0,0.3,2.3,0.076,-0.3,-1.2,-1.5,0.2,203.2,105.68693600000002,3,2012
0.0,31.0,61.0,8.0,0.0,25,82,15,26.1,3.7,7.7,0.47700000000000004,1.3,3.1,0.415,2.4,4.6,0.519,0.56,2.0,2.7,0.743,1.4,2.5,3.9,1.3,1.1,0.2,0.9,1.7,10.6,15.6,0.598,0.402,0.34700000000000003,6.0,11.2,8.6,2.1,0.7,9.6,16.9,4.2,1.4,5.6,0.126,1.5,0.2,1.8,2.0,200.66,102.0582,4,2011
